created_at,text,sentiment
"['2022-05-20T04:34:17.000Z', 'Faster than honest', 'neutral']"
"['2022-05-20T04:34:16.000Z', 'PROUD OF HARRY', 'positive']"
"['2022-05-20T04:34:17.000Z', 'it’s only been 30 min😌', 'positive']"
"['2022-05-20T04:34:17.000Z', 'Wow Harry got Quincy jones to produce daydreaming', 'positive']"
"['2022-05-20T04:34:17.000Z', 'Cinema is giving the vibe of every breakdown in songs lol especially until the end of time', 'positive']"
"['2022-05-20T04:34:17.000Z', 'Matilda hit me like a brick. I can relate so hard.', 'neutral']"
"['2022-05-20T04:34:17.000Z', 'me while listening to matilda:', 'neutral']"
"['2022-05-20T04:34:17.000Z', 'HARRY FUCKING STYLES DID IT AGAIN, ANOTHER FUCKING MASTERPIECE', 'negative']"
"['2022-05-20T04:34:18.000Z', 'It’s 9:31 pm 5/19/22. I am 26 years old, drinking red wine, laying on my floor, and halfway through the new Harry Styles album. What a time to be alive!', 'positive']"
"['2022-05-20T04:34:18.000Z', 'Lol Matilda made me VERY emotional.', 'neutral']"
"['2022-05-20T04:34:18.000Z', 'This album is straight GROOVES! Absolutely yes.', 'positive']"
"['2022-05-20T04:34:18.000Z', 'KING OF MUSIC', 'neutral']"
"['2022-05-20T04:34:18.000Z', 'JUST THINKING ABOUT YOUUUUUUU', 'neutral']"
"['2022-05-20T04:34:19.000Z', 'CINEMA ARE U KIDDING ME', 'neutral']"
"['2022-05-20T04:34:19.000Z', 'I. Just. Have. No. Words.', 'negative']"
"['2022-05-20T04:34:19.000Z', 'Besties what are your favourite songs?', 'neutral']"
"['2022-05-20T04:34:19.000Z', 'basicamente', 'positive']"
"['2022-05-20T04:34:19.000Z', 'Omgg keep driving', 'neutral']"
"['2022-05-20T04:34:19.000Z', ""Matilda didn't have to ruin me the way it did"", 'negative']"
"['2022-05-20T04:34:19.000Z', '90s kids seeing Matilda trending in 2022 bc of rn:', 'neutral']"
"['2022-05-20T04:34:19.000Z', 'im in love', 'positive']"
"['2022-05-20T04:34:19.000Z', 'Omg is damn good great job', 'positive']"
"['2022-05-20T04:34:20.000Z', 'harry is really all about imagery with', 'neutral']"
"['2022-05-20T04:34:20.000Z', 'but out of context ✨', 'neutral']"
"['2022-05-20T04:34:21.000Z', 'matilda is def my current fav', 'positive']"
"['2022-05-20T04:34:21.000Z', 'is one of the best written songs I have ever heard.', 'positive']"
"['2022-05-20T04:34:21.000Z', 'DESERVES', 'neutral']"
"['2022-05-20T04:34:21.000Z', ""You can let it go You can throw a party full of everyone you know Not invite your family 'Cause they never showed you love 🎶 I AM NOT OKAY 😭😭😭"", 'negative']"
"['2022-05-20T04:34:20.000Z', 'AS HE SHOULDDDDDD', 'neutral']"
"['2022-05-20T04:34:22.000Z', 'Fuckkkkkkkkkkkk is so fucking good wow', 'positive']"
"['2022-05-20T04:34:22.000Z', ""idk wich is more clapped harry's or niall's😭"", 'neutral']"
"['2022-05-20T04:34:22.000Z', 'SATELLITE SOUNDS LIKE IT CAN BE IN A 80’S CHICK FLICK', 'neutral']"
"['2022-05-20T04:34:22.000Z', 'LITTLE FREAK IS SO PRETTY OMFG', 'positive']"
"['2022-05-20T04:34:22.000Z', 'I forget that I’ve been listening to HS3 for months but POP OFF KING ILY', 'positive']"
"['2022-05-20T04:34:22.000Z', 'Love of my life 😭', 'positive']"
"['2022-05-20T04:34:22.000Z', 'the second half of keep driving &gt;&gt;&gt;', 'neutral']"
"['2022-05-20T04:34:23.000Z', 'Satellite', 'neutral']"
"['2022-05-20T04:34:23.000Z', 'fuck it', 'negative']"
"['2022-05-20T04:34:23.000Z', 'What’s your top 4 favorite songs from', 'neutral']"
"['2022-05-20T04:34:23.000Z', 'this is my therapy', 'positive']"
"['2022-05-20T04:34:23.000Z', 'Matilda melody is the same as falling right? or am i going insanse', 'neutral']"
"['2022-05-20T04:34:24.000Z', 'Closed my eyes and the end of satellite brought me to the midnight memories era', 'neutral']"
"['2022-05-20T04:34:24.000Z', 'waiting for someone to put the linear notes on wikipedia', 'neutral']"
"['2022-05-20T04:34:24.000Z', ""The bridge of keep driving??? Omg what's that😭"", 'negative']"
"['2022-05-20T04:34:24.000Z', 'YES YES YES', 'positive']"
"['2022-05-20T04:34:24.000Z', '“SO YOU TIE UP YOUR HAIR AND YOU SMILE LIKE ITS NO BIG DEAL.”', 'neutral']"
"['2022-05-20T04:34:25.000Z', 'POV: I’ve finished listening to for the first time and I don’t know what to do now', 'neutral']"
"['2022-05-20T04:34:25.000Z', 'BABY YOU WERE THE LOVE OF MY LIFE', 'positive']"
"['2022-05-20T04:34:25.000Z', 'THANK YOU FOR THE WONDERFUL ALBUM', 'positive']"
"['2022-05-20T04:34:26.000Z', 'He appreciates journalism😭', 'positive']"
"['2022-05-20T04:34:26.000Z', 'clapped but i love u', 'positive']"
"['2022-05-20T04:34:27.000Z', 'I WAS THINKING ABLUT YOU IAM NOT WORRIES ABT THE WAY TLU AREEEEE', 'neutral']"
"['2022-05-20T04:34:26.000Z', 'seated and have my airpods', 'neutral']"
"['2022-05-20T04:34:26.000Z', 'Satellite is for sure a late night drive kind of song', 'positive']"
"['2022-05-20T04:34:26.000Z', 'daylight 🌻', 'positive']"
"['2022-05-20T04:34:26.000Z', 'THE PIT DURING THE END OF SATELLITE IS GONNA BE INSANE', 'positive']"
"['2022-05-20T04:34:26.000Z', 'IM HOME!', 'positive']"
"['2022-05-20T04:34:26.000Z', 'little freak’s chorus is beautiful', 'positive']"
"['2022-05-20T04:34:26.000Z', 'i cant move past matilda resonating with me so deeply about leaving a homophobic family to make your own with people who love you im deeply emotional', 'neutral']"
"['2022-05-20T04:34:27.000Z', 'HARRY STYLES FOR BEST POP VOCALS AT THE GRAMMYS ME THINKS', 'neutral']"
"['2022-05-20T04:34:27.000Z', 'Daydreaming Litteraly has crack in it', 'neutral']"
"['2022-05-20T04:34:27.000Z', 'harry really just said here’s the perfect summer album to cry and dance too 😩🥲', 'positive']"
"['2022-05-20T04:34:26.000Z', 'Cinema &amp; Daydreaming are so funky and groovy I’m ALIVE !!! Thank you Harry 🙏🏼', 'positive']"
"['2022-05-20T04:34:27.000Z', 'exactly', 'neutral']"
"['2022-05-20T04:34:28.000Z', 'DL-4-liked instrumentals. feel good song but not into bridge b4 outro LF -3- very invested in the story behind the lyrics 👀 M -4- enjoyed atmosphere created w lyrics, simple instrumental and his vocals. C -3- enjoyed the background vocals and guitar riff towards the end.', 'positive']"
"['2022-05-20T04:34:27.000Z', 'OUT ALL OF 34 MINUTES ALREADY EATING BITCHES UP', 'neutral']"
"['2022-05-20T04:34:27.000Z', 'First Listen Rating (out of 5) Overall: Cohesive body of work but repetitive at times MFASR- 5 -such a fun intro, excellent production LNT- 3 -cute lyrics, love the outro but feels like a filler song GJ- 2 -bit boring feel like it should been later in the album', 'positive']"
"['2022-05-20T04:34:27.000Z', 'is so good wtf \U0001f979', 'positive']"
"['2022-05-20T04:34:27.000Z', 'LITTLE FREAK', 'negative']"
"['2022-05-20T04:34:28.000Z', 'Matilda, cinema, keep driving and satellite are my faves from the first listen\U0001f979🤍', 'positive']"
"['2022-05-20T04:34:28.000Z', 'I knew Matilda was gonna hurt but MAN I did not expect to be hit that hard', 'negative']"
"['2022-05-20T04:34:28.000Z', 'choke her with a sea view, HARRY', 'neutral']"
"['2022-05-20T04:34:28.000Z', 'Not me thinking little freak was gonna be wild but it’s about to have me crying at the club', 'negative']"
"['2022-05-20T04:34:28.000Z', 'I was thinking about you', 'neutral']"
"['2022-05-20T04:34:28.000Z', 'Album of the year', 'neutral']"
"['2022-05-20T04:34:28.000Z', 'daydreaming might be my favorite, next to late night talking (so far)', 'positive']"
"['2022-05-20T04:34:29.000Z', 'è l’album della vita questo.', 'positive']"
"['2022-05-20T04:34:29.000Z', 'DONT WANNA TALK TO YOU SHE SAID GIVE ME A DAY OR TWO I GO ROUND AND ROUND SATELLITE', 'negative']"
"['2022-05-20T04:34:29.000Z', 'in 18 minutes \U0001f979\U0001faf6🏻', 'neutral']"
"['2022-05-20T04:34:29.000Z', 'I GET MAJOR CAROLINA VIBES FROM DAYDREAMING', 'neutral']"
"['2022-05-20T04:34:29.000Z', 'happy day!!! 🤍', 'positive']"
"['2022-05-20T04:34:30.000Z', 'that’s so fast😭', 'neutral']"
"['2022-05-20T04:34:30.000Z', 'W or L setup ?', 'neutral']"
"['2022-05-20T04:34:30.000Z', 'BOYFRIENDS', 'neutral']"
"['2022-05-20T04:34:30.000Z', '-Marie&lt;3', 'positive']"
"['2022-05-20T04:34:30.000Z', 'what was that at the end, fly at the sushi restaurant ?', 'neutral']"
"['2022-05-20T04:34:32.000Z', 'PREPARE TO B SICK OF ME', 'negative']"
"['2022-05-20T04:34:31.000Z', 'you did it again baby &lt;3', 'positive']"
"['2022-05-20T04:34:30.000Z', 'this is the best album of the year i fear', 'positive']"
"['2022-05-20T04:34:31.000Z', 'the whole album is perfection that’s all I can say.', 'positive']"
"['2022-05-20T04:34:31.000Z', 'oh my god', 'negative']"
"['2022-05-20T04:34:32.000Z', 'Harry, it’s 6AM for me 😩', 'neutral']"
"['2022-05-20T04:34:32.000Z', 'I’M SAYING', 'neutral']"
"['2022-05-20T04:34:33.000Z', 'Just thinking about you', 'neutral']"
"['2022-05-20T04:34:32.000Z', 'The vocals and High notes in Daydream 👌🏻👌🏻👌🏻👌🏻👌🏻 10/10 another of my favorites so far.', 'positive']"
"['2022-05-20T04:34:33.000Z', 'is so homey &amp; private. I love it &lt;3', 'positive']"
"['2022-05-20T04:34:33.000Z', 'yup, matilda is for me. And I’ll stand by that.', 'positive']"
"['2022-05-20T04:34:33.000Z', 'thank u for the next topic at my next therapy session via matilda 😌🥲💅🏻', 'positive']"
"['2022-05-20T04:34:33.000Z', 'BOYFRIENDS', 'neutral']"
"['2022-05-20T04:34:34.000Z', 'his vocals in satellite???!!!! HOW?!?!?!', 'negative']"
"['2022-05-20T04:34:34.000Z', 'is officially my favorite song off of', 'positive']"
"['2022-05-20T04:34:34.000Z', 'satellite ab to be a radio song', 'neutral']"
"['2022-05-20T04:34:34.000Z', 'THE END OF SATELLITE HE IS SO SICK SHUT UP', 'negative']"
"['2022-05-20T04:34:34.000Z', 'Daylight 🥰✨', 'positive']"
"['2022-05-20T04:34:35.000Z', 'woah', 'neutral']"
"['2022-05-20T04:34:34.000Z', 'how i feel currently while listening to', 'neutral']"
"['2022-05-20T04:34:35.000Z', 'IM SWETAING', 'neutral']"
"['2022-05-20T04:34:35.000Z', 'matilda has made me unwell', 'negative']"
"['2022-05-20T04:34:35.000Z', 'Necesito escuchar Love Of My Life, necesitoooooo.', 'positive']"
"['2022-05-20T04:34:35.000Z', 'LIVING IN A DAYDREAM', 'neutral']"
"['2022-05-20T04:34:35.000Z', 'Te amo little freak', 'neutral']"
"['2022-05-20T04:34:35.000Z', 'HARRY STYLES HACES ARTEEEEE', 'neutral']"
"['2022-05-20T04:34:36.000Z', 'I know he didn’t just blue green right in front of our faces like that', 'neutral']"
"['2022-05-20T04:34:35.000Z', 'His masterpiece, unbelievably beautiful', 'positive']"
"['2022-05-20T04:34:36.000Z', ""Yellow is my favorite color I'm really winning"", 'positive']"
"['2022-05-20T04:34:36.000Z', 'satellite love you 🫂', 'positive']"
"['2022-05-20T04:34:36.000Z', 'i am matilda and i’m throwing up', 'negative']"
"['2022-05-20T04:34:36.000Z', 'satellite feels like dancing to the end credits of a movie with your sister, it feel like standing in front of a projection of stars and crying', 'neutral']"
"['2022-05-20T04:34:36.000Z', 'track 10', 'neutral']"
"['2022-05-20T04:34:37.000Z', 'THE VIBES OF THIS WHOLE ALBUM', 'neutral']"
"['2022-05-20T04:34:37.000Z', 'KING', 'neutral']"
"['2022-05-20T04:34:37.000Z', 'follows you. so sexy', 'positive']"
"['2022-05-20T04:34:37.000Z', 'Now you’re in my life I can’t get you off my mind 🎶🎶🎶', 'positive']"
"['2022-05-20T04:34:37.000Z', '“Harry Styles follows you” THE POWER', 'neutral']"
"['2022-05-20T04:34:38.000Z', 'IM JUST THINKING ABOUT YOU', 'neutral']"
"['2022-05-20T04:34:37.000Z', 'Little Freak is so goooodddd😭😭😭😭', 'positive']"
"['2022-05-20T04:34:38.000Z', 'i luv this one', 'positive']"
"['2022-05-20T04:34:37.000Z', 'Little Freak 😭😭😭', 'negative']"
"['2022-05-20T04:34:38.000Z', 'Keep Driving 🚙 I think this might be my song. it feels deep and light and easy to sing along to. important and surface level all at the same time.', 'positive']"
"['2022-05-20T04:34:38.000Z', 'i’m deceased', 'negative']"
"['2022-05-20T04:34:38.000Z', ""They won't hurt you anymore as long as you can let them go"", 'neutral']"
"['2022-05-20T04:34:38.000Z', 'We’re on “Music for a Sushi Restaurant”, “Late Night Talking”, “Cinema”, &amp; “Daydreaming.” I think Daydreaming is my favorite.', 'positive']"
"['2022-05-20T04:34:38.000Z', 'Matilda, I took that shit to fucking heart', 'negative']"
"['2022-05-20T04:34:39.000Z', 'QUANDO FA SCOBY DO BA BA TI OREGO', 'positive']"
"['2022-05-20T04:34:39.000Z', ""i learned the lyrics to harry's house faster than my course"", 'positive']"
"['2022-05-20T04:34:39.000Z', 'I love u this is great so far 😟', 'positive']"
"['2022-05-20T04:34:39.000Z', 'LITTLE FREAK TO MATILDA TO CINEMA', 'negative']"
"['2022-05-20T04:34:39.000Z', 'his debut is really good', 'positive']"
"['2022-05-20T04:34:39.000Z', 'OKAY SATELLITE', 'neutral']"
"['2022-05-20T04:34:40.000Z', 'Im listening to 💖💖💖 Its sooo goooodd!!♡♡', 'positive']"
"['2022-05-20T04:34:40.000Z', 'Harry your house is making me reallly sad and happy at the same time', 'negative']"
"['2022-05-20T04:34:40.000Z', 'SATELLITE Y’ALL', 'neutral']"
"['2022-05-20T04:34:41.000Z', 'Finally he’s at home🏠', 'positive']"
"['2022-05-20T04:34:41.000Z', 'ok on first listen the standouts for me are grapejuice, daylight, little freak, satellite, love of my life and late night talking but it’s all SO SO stunning i cant wait to dive deeper into the lyrics tomorrow im so proud of you', 'positive']"
"['2022-05-20T04:34:41.000Z', 'Guys... I think this is my fave Harry album...', 'positive']"
"['2022-05-20T04:34:40.000Z', 'I WAS THINKING ABOUT WHO YOU ARE AHHHH', 'neutral']"
"['2022-05-20T04:34:41.000Z', 'keep driving, comfort song &lt;3', 'positive']"
"['2022-05-20T04:34:41.000Z', 'When Harry went solo, this is exactly what I thought his music would sound like.', 'neutral']"
"['2022-05-20T04:34:41.000Z', 'SING IT HARRY', 'neutral']"
"['2022-05-20T04:34:42.000Z', 'Little Freak mi favorita', 'neutral']"
"['2022-05-20T04:34:42.000Z', 'Love the whole album but this song is fun. \U0001faf6🏻', 'positive']"
"['2022-05-20T04:34:42.000Z', 'I go round and round...satelliteee', 'neutral']"
"['2022-05-20T04:34:42.000Z', 'Harry said, “Film Twitter rights!”', 'neutral']"
"['2022-05-20T04:34:42.000Z', ""Only halfway through and I'm already losing my shit."", 'negative']"
"['2022-05-20T04:34:42.000Z', 'is amazing', 'positive']"
"['2022-05-20T04:34:42.000Z', 'So far Daylight, Daydreaming and maybe Little Freak are the faves, but seriously what is Keep Driving', 'positive']"
"['2022-05-20T04:34:42.000Z', 'and what if i say this is my fave album from him although i do love HS1 BUT its so', 'positive']"
"['2022-05-20T04:34:42.000Z', 'HAHAHHAHHAA', 'positive']"
"['2022-05-20T04:34:43.000Z', 'pov: you’re listening to boyfriends', 'neutral']"
"['2022-05-20T04:34:43.000Z', 'this album is filling every black hole in my soul', 'positive']"
"['2022-05-20T04:34:43.000Z', ""If you're feeling down, I just wanna make you happier, baby 🥺"", 'positive']"
"['2022-05-20T04:34:43.000Z', 'Album of the year out', 'neutral']"
"['2022-05-20T04:34:43.000Z', 'Ended pop base', 'neutral']"
"['2022-05-20T04:34:43.000Z', ""LATE NIGHT TALKING WILL HAVE ME SHOUTING IT'S LYRICS ALL OVER THE PLACE🤌🏽❗ IT'S SO GOOD"", 'positive']"
"['2022-05-20T04:34:43.000Z', 'amazing', 'positive']"
"['2022-05-20T04:34:43.000Z', 'STOP', 'negative']"
"['2022-05-20T04:34:43.000Z', 'This man had already recorded', 'neutral']"
"['2022-05-20T04:34:42.000Z', 'This is going to be a good day🏡💕', 'positive']"
"['2022-05-20T04:34:43.000Z', 'Harry Styles really tapped into his Elton John \U0001fae3 I’ll post my top 3 when I’m done listening', 'positive']"
"['2022-05-20T04:34:44.000Z', 'Daydreaming got me like', 'neutral']"
"['2022-05-20T04:34:44.000Z', 'He broke spotify', 'neutral']"
"['2022-05-20T04:34:44.000Z', 'so true film updates', 'neutral']"
"['2022-05-20T04:34:44.000Z', 'This man outdoes himself with every album.', 'positive']"
"['2022-05-20T04:34:44.000Z', 'Should we just keep driving?', 'neutral']"
"['2022-05-20T04:34:44.000Z', 'Omg boyfriends &lt;3 heard it on the Coachella livestream and loved, still love', 'positive']"
"['2022-05-20T04:34:44.000Z', 'How to find where the Harry is by the time the album is released Open World clock Find the place that says its 00 00 am and the date is the announced album date Congrats you found it', 'positive']"
"['2022-05-20T04:34:44.000Z', ""it's the prince influence"", 'neutral']"
"['2022-05-20T04:34:45.000Z', ""i can't pick a favorite song \U0001f979"", 'neutral']"
"['2022-05-20T04:34:45.000Z', 'Shit, shiiiiit…... Is out now!', 'negative']"
"['2022-05-20T04:34:46.000Z', 'god i am not one of your strongest soldiers', 'negative']"
"['2022-05-20T04:34:45.000Z', '&lt;&lt;&lt;&lt;&lt;sad lyrics with some groovey beats 🕺🏻', 'neutral']"
"['2022-05-20T04:34:45.000Z', 'it was so rude.', 'negative']"
"['2022-05-20T04:34:45.000Z', 'I am in a steaming hot shower and Matilda has me in full body chills😭', 'positive']"
"['2022-05-20T04:34:45.000Z', 'boyfriends studio version &gt;&gt;&gt;&gt;&gt;&gt; \U0001f979\U0001faf6🏼', 'positive']"
"['2022-05-20T04:34:45.000Z', 'KEEP DRIVING', 'neutral']"
"['2022-05-20T04:34:45.000Z', 'so real', 'neutral']"
"['2022-05-20T04:34:46.000Z', 'ma lo capite che io ho ascoltato solo satellite e voglio morire piangendo?', 'positive']"
"['2022-05-20T04:34:46.000Z', ""Satellite... That's it, that's the tweet"", 'neutral']"
"['2022-05-20T04:34:46.000Z', 'sinceramente mi piacciono tutte le canzoni, è un album stupendo e sono un sacco fiera di Harry', 'positive']"
"['2022-05-20T04:34:46.000Z', 'i found this plan for a house called Harris house and it’s close enough to Harry’s house so that’s why it’s my header (,:::: lmao', 'positive']"
"['2022-05-20T04:34:46.000Z', 'HASH BROWN EGG YOLK I WILL ALWAYS LOVE YOU', 'positive']"
"['2022-05-20T04:34:47.000Z', 'he has actually killed me with this album', 'negative']"
"['2022-05-20T04:34:47.000Z', 'You think if I start walking rn I’ll make it to nyc in time for ono?', 'neutral']"
"['2022-05-20T04:34:47.000Z', 'Satellite', 'neutral']"
"['2022-05-20T04:34:48.000Z', 'why is little freak sad', 'negative']"
"['2022-05-20T04:34:48.000Z', ""I'M HOME"", 'positive']"
