Source,Target,Weight
justiceforjohhnydepp,cuenca,0
justiceforjohhnydepp,rt,0
justiceforjohhnydepp,sexo,0
justiceforjohhnydepp,chanel,0
justiceforjohhnydepp,siguemeytesigo,0
justiceforjohhnydepp,italy,0
justiceforjohhnydepp,as,0
justiceforjohhnydepp,moots,0
justiceforjohhnydepp,foryoupage,0
justiceforjohhnydepp,buckybarnes,0
justiceforjohhnydepp,mybtstracks,0
justiceforjohhnydepp,doctorstrange,0
justiceforjohhnydepp,thisisus,0
justiceforjohhnydepp,kendricklamar,0
justiceforjohhnydepp,sundayvibes,0
justiceforjohhnydepp,thewilds,0
justiceforjohhnydepp,thenorthman,0
justiceforjohhnydepp,thekardashians,0
justiceforjohhnydepp,facupfinal,0
justiceforjohhnydepp,juliette,0
justiceforjohhnydepp,manchester,0
justiceforjohhnydepp,emiratesfacup,0
justiceforjohhnydepp,iheartradio,0
justiceforjohhnydepp,got7,0
justiceforjohhnydepp,lotparis,0
justiceforjohhnydepp,mostrequestedlive,0
justiceforjohhnydepp,leak,0
justiceforjohhnydepp,nowplaying,0
justiceforjohhnydepp,loveislove,0
justiceforjohhnydepp,ticketmaster,0
justiceforjohhnydepp,eurovisiongr,0
justiceforjohhnydepp,esc2022,0
justiceforjohhnydepp,dreamchat,0
justiceforjohhnydepp,runningmate,0
justiceforjohhnydepp,emiratesfacupfinal,0
justiceforjohhnydepp,uk,0
justiceforjohhnydepp,eurovisionrtve,0
justiceforjohhnydepp,loveontouramsterdam,0
justiceforjohhnydepp,loveontourantwerpen,0
justiceforjohhnydepp,wembleystadium,0
justiceforjohhnydepp,cercobiglietto,0
justiceforjohhnydepp,muni,0
justiceforjohhnydepp,harryshousenights,0
justiceforjohhnydepp,israel,0
justiceforjohhnydepp,googleio,0
justiceforjohhnydepp,telegram,0
justiceforjohhnydepp,hsiq,0
justiceforjohhnydepp,conangraywarsaw,0
justiceforjohhnydepp,soldout,0
justiceforjohhnydepp,falling,0
justiceforjohhnydepp,protective,0
justiceforjohhnydepp,funny,0
justiceforjohhnydepp,1989taylorsversion,0
justiceforjohhnydepp,swifties,0
justiceforjohhnydepp,harriers,0
justiceforjohhnydepp,sellingtickets,0
justiceforjohhnydepp,instagram,0
justiceforjohhnydepp,may20th,0
justiceforjohhnydepp,harryshousebr,0
justiceforjohhnydepp,harrystyle,0
justiceforjohhnydepp,pleasing,0
justiceforjohhnydepp,taylornation,0
justiceforjohhnydepp,zaddy,0
justiceforjohhnydepp,behindthescenes,0
justiceforjohhnydepp,loveontourwembley,0
justiceforjohhnydepp,harrystylestour,0
justiceforjohhnydepp,harrystyleavecnrj,0
justiceforjohhnydepp,hamburg,0
justiceforjohhnydepp,brixton,0
justiceforjohhnydepp,harrystylesmemes,0
justiceforjohhnydepp,holiviamemes,0
justiceforjohhnydepp,ticketscammer,0
justiceforjohhnydepp,scambiobiglietti,0
justiceforjohhnydepp,louies,0
justiceforjohhnydepp,strangenewworlds,0
justiceforjohhnydepp,hs2,0
justiceforjohhnydepp,adoreyou,0
justiceforjohhnydepp,cherry,0
justiceforjohhnydepp,tobesolonely,0
justiceforjohhnydepp,she,0
justiceforjohhnydepp,sunflower,0
justiceforjohhnydepp,5yearsofhs1,0
justiceforjohhnydepp,nrjradiostream,0
justiceforjohhnydepp,larryisreal,0
justiceforjohhnydepp,ofmd,0
justiceforjohhnydepp,lol,0
justiceforjohhnydepp,fyp,0
justiceforjohhnydepp,ticketscam,0
justiceforjohhnydepp,harrystylesmadrid,0
justiceforjohhnydepp,thursdayvibes,0
justiceforjohhnydepp,latenighttalking,0
justiceforjohhnydepp,harrystylesupdates,0
justiceforjohhnydepp,fypシ,0
justiceforjohhnydepp,foryourpage,0
justiceforjohhnydepp,fypage,0
justiceforjohhnydepp,daddy,0
justiceforjohhnydepp,lgbtqia,0
justiceforjohhnydepp,lgbtqi,0
justiceforjohhnydepp,lgbtq,0
justiceforjohhnydepp,formepage,0
justiceforjohhnydepp,fordforthebuilders,0
justiceforjohhnydepp,likeabombshell,0
justiceforjohhnydepp,boyfriend,0
justiceforjohhnydepp,queer,0
justiceforjohhnydepp,claromúsica,0
justiceforjohhnydepp,debut,0
justiceforjohhnydepp,pop,0
justiceforjohhnydepp,bringitback,0
justiceforjohhnydepp,blockchain,0
justiceforjohhnydepp,jaemin,0
justiceforjohhnydepp,5sos,0
justiceforjohhnydepp,discoball,0
justiceforjohhnydepp,bbc,0
justiceforjohhnydepp,sellingonotickets,0
justiceforjohhnydepp,sebastianmoy,0
justiceforjohhnydepp,sebastian,0
justiceforjohhnydepp,moy,0
justiceforjohhnydepp,moybrothers,0
justiceforjohhnydepp,olivermoy,0
justiceforjohhnydepp,oliver,0
justiceforjohhnydepp,loveontourla,0
justiceforjohhnydepp,biblia,0
justiceforjohhnydepp,jesus,0
justiceforjohhnydepp,ricardoclaurepeñaloza,0
justiceforjohhnydepp,sinfoniascelestiales,0
justiceforjohhnydepp,profecias,0
justiceforjohhnydepp,34añosdehistoria,0
justiceforjohhnydepp,salvarelalmahastadelultimohombre,0
justiceforjohhnydepp,oneus,0
justiceforjohhnydepp,harryshousesleepover,0
justiceforjohhnydepp,endesarrollo,0
justiceforjohhnydepp,sinluz,0
justiceforjohhnydepp,buenmiercoles,0
justiceforjohhnydepp,miercolesdeganarseguidores,0
justiceforjohhnydepp,tenesunairephilco,0
justiceforjohhnydepp,matura2022,0
justiceforjohhnydepp,thislovetaylorversion,0
justiceforjohhnydepp,burla,0
justiceforjohhnydepp,m2o,0
justiceforjohhnydepp,hsono,0
justiceforjohhnydepp,onopresale,0
justiceforjohhnydepp,harrystylesedit,0
justiceforjohhnydepp,londonono,0
justiceforjohhnydepp,video,0
justiceforjohhnydepp,harrystylesfan,0
homophobie,heartstopper,1
homophobie,zarry,0
homophobie,mayadorable,0
homophobie,styletonic,0
homophobie,ltwt,0
homophobie,heineken,0
homophobie,spotify,0
homophobie,dolar,0
homophobie,fitnessgirl,0
homophobie,genshinimpact,0
homophobie,johnnydeppvamberheard,0
homophobie,kinnporschetheseries,0
homophobie,harrystylesmanchester,0
homophobie,harryono,0
homophobie,harrywembley,0
homophobie,vendobiglietti,0
homophobie,larrystylinson,0
homophobie,larry,0
homophobie,vinyl,0
homophobie,loveontourkrakow,0
homophobie,harrystylesloveontourkrakow,0
homophobie,canyonmoon,0
homophobie,asiswas,0
homophobie,girlcrush,0
homophobie,golden,0
homophobie,harryasmyheart,0
homophobie,ubsarena,0
homophobie,billieeilish,0
homophobie,onedirection,0
homophobie,1d,0
homophobie,lyrics,0
homophobie,zanelowe,0
homophobie,applemusic,0
homophobie,loml,0
homophobie,wembley,0
homophobie,harryshouselatam,0
homophobie,harryshouseono,0
homophobie,bts_proof,0
homophobie,goimp,0
homophobie,voltajj,0
homophobie,misternoflamemgo,0
homophobie,taylorswift,0
homophobie,taylorsversion,0
homophobie,music,0
homophobie,louistomlinsonworldtour2022,0
homophobie,cercobiglietti,0
homophobie,onlyfans,0
homophobie,comprobiglietti,0
homophobie,london,0
homophobie,harrystylespit,0
homophobie,harrystylesuk,0
homophobie,harrystylesavecnrj,0
homophobie,b,0
homophobie,boyfriends,0
homophobie,loveofmylife,0
homophobie,lgbt,0
homophobie,famemma14,0
homophobie,mcdonalds,0
homophobie,amici21,0
homophobie,stockmarketcrash,0
homophobie,cryptocrash,0
homophobie,art,0
homophobie,nftcommunity,0
homophobie,eurovision,0
homophobie,twitterexposed,0
homophobie,larries,0
homophobie,myhouse,0
homophobie,nsfwtwt,0
homophobie,sowoozoo,0
homophobie,jeonjungkook,0
homophobie,freddiegibbs,0
homophobie,bbmas,0
homophobie,quote,0
homophobie,theboys,0
homophobie,onpoli,0
homophobie,pglmajor,0
homophobie,seventeen,0
homophobie,flames,0
homophobie,xbox,0
homophobie,cbeebiesbedtimestories,0
homophobie,ivory,0
homophobie,harry_styles,0
homophobie,concours,0
homophobie,azovstal,0
homophobie,aktien,0
homophobie,liampayne,0
homophobie,eurovision2022,0
homophobie,vendobiglietto,0
homophobie,revendalisboaloveontour,0
homophobie,trending,0
homophobie,terra_luna,0
homophobie,ikon,0
homophobie,shib,0
homophobie,justiceforjohnnydepp,1
homophobie,lunaterra,0
homophobie,zonauang,0
homophobie,xrp,0
homophobie,halalanresults,0
homophobie,htafc,0
homophobie,homemade,0
homophobie,ineedthis,0
homophobie,hearst,0
homophobie,bookazine,0
homophobie,海外マガジン,0
homophobie,magazine,0
homophobie,洋雑誌,0
homophobie,movie,0
homophobie,furry,0
homophobie,candysugarpop,0
homophobie,luna,0
homophobie,johnnydeppvsamberheard,0
homophobie,bloggershutrt,0
homophobie,writingcommunity,0
homophobie,writerslift,0
homophobie,love,0
homophobie,onenightonlylondon,0
homophobie,sun,0
homophobie,billboardmusicawards,0
homophobie,bts,0
homophobie,bitcoin,0
homophobie,aespa,0
homophobie,abc730,0
homophobie,bac2022,0
homophobie,btsbestbuyroleplay,0
homophobie,cannes2022,0
homophobie,cnftproject,0
homophobie,deppheardtrial,0
homophobie,enhypen,0
homophobie,eleksyon2022,0
homophobie,femboy,0
homophobie,gyanvapimosque,0
homophobie,gaptheseries,0
homophobie,ghosthunting,0
homophobie,giveaway,0
homophobie,svp,0
homophobie,fundraising,0
homophobie,fundraiser,0
homophobie,help,0
homophobie,hslot2022,0
homophobie,kpopflex,0
homophobie,facethesun,0
homophobie,soundcloud,0
homophobie,newpodcast,0
homophobie,buffalo,0
homophobie,tucker,0
homophobie,replacementtheory,0
homophobie,selfawareness,0
homophobie,thefuture,0
homophobie,turkeyneck,0
homophobie,baddate,0
homophobie,comedy,0
homophobie,15orless,0
homophobie,apple,0
homophobie,etc,0
homophobie,gorillaz,0
homophobie,fav,0
homophobie,onony,0
homophobie,harrys,0
homophobie,tiktok,0
homophobie,shawnmendes,0
homophobie,hillie,0
homophobie,20daysofharry,0
homophobie,daydreaming,0
homophobie,creatorclash,0
homophobie,harrie,0
homophobie,4daysillbehome,0
homophobie,countdown,0
homophobie,niallhoran,0
homophobie,zaynmalik,0
homophobie,stuntfree,0
homophobie,rumor,0
homophobie,ビットコイン,0
homophobie,ethereum,0
homophobie,binance,0
homophobie,terra,0
homophobie,musica,0
homophobie,tpwk,0
homophobie,ltwtchile,0
homophobie,reseñars,0
homophobie,strangerthings4,0
homophobie,bridgerton,0
homophobie,multiverseofmadness,0
homophobie,concert,0
homophobie,harrystylespics,0
homophobie,fine,0
homophobie,paypal,0
homophobie,luneterra,0
homophobie,harrystylesenaspen,0
homophobie,scam,0
homophobie,scammers,0
homophobie,amazon,0
homophobie,sellingono,0
homophobie,listeningpartynapoli,0
homophobie,newars,0
homophobie,mondaythoughts,0
homophobie,multiversus,0
homophobie,jeru,0
homophobie,newmusic,0
homophobie,lovestory,0
homophobie,igot7,0
homophobie,argentina,0
homophobie,harrystylesclothes,0
homophobie,1dgift,0
homophobie,1dfan,0
homophobie,etsy,0
homophobie,harryflipflops,0
homophobie,harrystylesshoes,0
homophobie,designerflipflops,0
homophobie,zayn,0
homophobie,zarryisreal,0
homophobie,zarrystylik,0
homophobie,twitter,0
homophobie,friendship,0
homophobie,lot2022revendalisboa,0
homophobie,ebay,0
homophobie,hs1,0
homophobie,instagramdown,0
homophobie,watermelonsugar,0
homophobie,love0ntour2022,0
homophobie,eclipselunar,0
homophobie,album,0
homophobie,styles,0
homophobie,harrymanip,0
homophobie,crypto,0
homophobie,america,0
homophobie,capetown,0
homophobie,harryedwardstyles,0
homophobie,harrystylesvzla,0
homophobie,harrystylesvenezuela,0
homophobie,harrystylesliveontour,0
homophobie,hsdailyfeature,0
homophobie,giantssony,0
homophobie,preorder,0
homophobie,911lonestar,0
homophobie,spoiler,0
homophobie,newalbum,0
homophobie,amsterdam,0
homophobie,matury2022,0
homophobie,tweetme,0
homophobie,spoilers,0
homophobie,berlin,0
homophobie,review,0
homophobie,lightsup,0
homophobie,kiwi,0
homophobie,signofthetimes,0
homophobie,competition,0
homophobie,win,0
homophobie,newmusic2022,0
homophobie,anjaliarora,0
homophobie,kai,0
homophobie,nyr,0
homophobie,oliviawilde,0
homophobie,holivia,0
homophobie,coachella2022,0
homophobie,5sos5,0
homophobie,thr,0
homophobie,losangeles,0
homophobie,hollywood,0
homophobie,rollingstone,0
homophobie,billboardnews,0
homophobie,popmusic,0
homophobie,heartstoppernetflix,0
homophobie,buynow,0
homophobie,harryhouselive,0
homophobie,pasaportematch,0
homophobie,butinacoolway,0
homophobie,wanda,0
homophobie,ecuador,0
homophobie,verga,0
homophobie,mameluco,0
homophobie,ive,0
homophobie,jin,0
homophobie,lunacoin,0
homophobie,oc,0
homophobie,dreamcatcher,0
homophobie,ultimahora,0
homophobie,urgente,0
homophobie,guayaquil,0
homophobie,quito,0
homophobie,cuenca,0
homophobie,rt,0
homophobie,sexo,0
homophobie,chanel,0
homophobie,siguemeytesigo,0
homophobie,italy,0
homophobie,as,0
homophobie,moots,0
homophobie,foryoupage,0
homophobie,buckybarnes,0
homophobie,mybtstracks,0
homophobie,doctorstrange,0
homophobie,thisisus,0
homophobie,kendricklamar,0
homophobie,sundayvibes,0
homophobie,thewilds,0
homophobie,thenorthman,0
homophobie,thekardashians,0
homophobie,facupfinal,0
homophobie,juliette,0
homophobie,manchester,0
homophobie,emiratesfacup,0
homophobie,iheartradio,0
homophobie,got7,0
homophobie,lotparis,0
homophobie,mostrequestedlive,0
homophobie,leak,0
homophobie,nowplaying,0
homophobie,loveislove,0
homophobie,ticketmaster,0
homophobie,eurovisiongr,0
homophobie,esc2022,0
homophobie,dreamchat,0
homophobie,runningmate,0
homophobie,emiratesfacupfinal,0
homophobie,uk,0
homophobie,eurovisionrtve,0
homophobie,loveontouramsterdam,0
homophobie,loveontourantwerpen,0
homophobie,wembleystadium,0
homophobie,cercobiglietto,0
homophobie,muni,0
homophobie,harryshousenights,0
homophobie,israel,0
homophobie,googleio,0
homophobie,telegram,0
homophobie,hsiq,0
homophobie,conangraywarsaw,0
homophobie,soldout,0
homophobie,falling,0
homophobie,protective,0
homophobie,funny,0
homophobie,1989taylorsversion,0
homophobie,swifties,0
homophobie,harriers,0
homophobie,sellingtickets,0
homophobie,instagram,0
homophobie,may20th,0
homophobie,harryshousebr,0
homophobie,harrystyle,0
homophobie,pleasing,0
homophobie,taylornation,0
homophobie,zaddy,0
homophobie,behindthescenes,0
homophobie,loveontourwembley,0
homophobie,harrystylestour,0
homophobie,harrystyleavecnrj,0
homophobie,hamburg,0
homophobie,brixton,0
homophobie,harrystylesmemes,0
homophobie,holiviamemes,0
homophobie,ticketscammer,0
homophobie,scambiobiglietti,0
homophobie,louies,0
homophobie,strangenewworlds,0
homophobie,hs2,0
homophobie,adoreyou,0
homophobie,cherry,0
homophobie,tobesolonely,0
homophobie,she,0
homophobie,sunflower,0
homophobie,5yearsofhs1,0
homophobie,nrjradiostream,0
homophobie,larryisreal,0
homophobie,ofmd,0
homophobie,lol,0
homophobie,fyp,0
homophobie,ticketscam,0
homophobie,harrystylesmadrid,0
homophobie,thursdayvibes,0
homophobie,latenighttalking,0
homophobie,harrystylesupdates,0
homophobie,fypシ,0
homophobie,foryourpage,0
homophobie,fypage,0
homophobie,daddy,0
homophobie,lgbtqia,0
homophobie,lgbtqi,0
homophobie,lgbtq,0
homophobie,formepage,0
homophobie,fordforthebuilders,0
homophobie,likeabombshell,0
homophobie,boyfriend,0
homophobie,queer,0
homophobie,claromúsica,0
homophobie,debut,0
homophobie,pop,0
homophobie,bringitback,0
homophobie,blockchain,0
homophobie,jaemin,0
homophobie,5sos,0
homophobie,discoball,0
homophobie,bbc,0
homophobie,sellingonotickets,0
homophobie,sebastianmoy,0
homophobie,sebastian,0
homophobie,moy,0
homophobie,moybrothers,0
homophobie,olivermoy,0
homophobie,oliver,0
homophobie,loveontourla,0
homophobie,biblia,0
homophobie,jesus,0
homophobie,ricardoclaurepeñaloza,0
homophobie,sinfoniascelestiales,0
homophobie,profecias,0
homophobie,34añosdehistoria,0
homophobie,salvarelalmahastadelultimohombre,0
homophobie,oneus,0
homophobie,harryshousesleepover,0
homophobie,endesarrollo,0
homophobie,sinluz,0
homophobie,buenmiercoles,0
homophobie,miercolesdeganarseguidores,0
homophobie,tenesunairephilco,0
homophobie,matura2022,0
homophobie,thislovetaylorversion,0
homophobie,burla,0
homophobie,m2o,0
homophobie,hsono,0
homophobie,onopresale,0
homophobie,harrystylesedit,0
homophobie,londonono,0
homophobie,video,0
homophobie,harrystylesfan,0
heartstopper,zarry,0
heartstopper,mayadorable,0
heartstopper,styletonic,0
heartstopper,ltwt,0
heartstopper,heineken,0
heartstopper,spotify,0
heartstopper,dolar,0
heartstopper,fitnessgirl,0
heartstopper,genshinimpact,1
heartstopper,johnnydeppvamberheard,0
heartstopper,kinnporschetheseries,0
heartstopper,harrystylesmanchester,0
heartstopper,harryono,0
heartstopper,harrywembley,0
heartstopper,vendobiglietti,0
heartstopper,larrystylinson,0
heartstopper,larry,0
heartstopper,vinyl,0
heartstopper,loveontourkrakow,0
heartstopper,harrystylesloveontourkrakow,0
heartstopper,canyonmoon,0
heartstopper,asiswas,0
heartstopper,girlcrush,0
heartstopper,golden,0
heartstopper,harryasmyheart,0
heartstopper,ubsarena,0
heartstopper,billieeilish,0
heartstopper,onedirection,0
heartstopper,1d,0
heartstopper,lyrics,0
heartstopper,zanelowe,0
heartstopper,applemusic,0
heartstopper,loml,0
heartstopper,wembley,0
heartstopper,harryshouselatam,0
heartstopper,harryshouseono,0
heartstopper,bts_proof,0
heartstopper,goimp,1
heartstopper,voltajj,0
heartstopper,misternoflamemgo,0
heartstopper,taylorswift,1
heartstopper,taylorsversion,0
heartstopper,music,0
heartstopper,louistomlinsonworldtour2022,0
heartstopper,cercobiglietti,0
heartstopper,onlyfans,0
heartstopper,comprobiglietti,0
heartstopper,london,0
heartstopper,harrystylespit,0
heartstopper,harrystylesuk,0
heartstopper,harrystylesavecnrj,0
heartstopper,b,0
heartstopper,boyfriends,1
heartstopper,loveofmylife,0
heartstopper,lgbt,1
heartstopper,famemma14,0
heartstopper,mcdonalds,0
heartstopper,amici21,0
heartstopper,stockmarketcrash,0
heartstopper,cryptocrash,0
heartstopper,art,0
heartstopper,nftcommunity,0
heartstopper,eurovision,3
heartstopper,twitterexposed,0
heartstopper,larries,0
heartstopper,myhouse,0
heartstopper,nsfwtwt,1
heartstopper,sowoozoo,0
heartstopper,jeonjungkook,0
heartstopper,freddiegibbs,0
heartstopper,bbmas,0
heartstopper,quote,0
heartstopper,theboys,0
heartstopper,onpoli,0
heartstopper,pglmajor,0
heartstopper,seventeen,0
heartstopper,flames,0
heartstopper,xbox,0
heartstopper,cbeebiesbedtimestories,0
heartstopper,ivory,0
heartstopper,harry_styles,0
heartstopper,concours,0
heartstopper,azovstal,0
heartstopper,aktien,0
heartstopper,liampayne,0
heartstopper,eurovision2022,0
heartstopper,vendobiglietto,0
heartstopper,revendalisboaloveontour,0
heartstopper,trending,0
heartstopper,terra_luna,0
heartstopper,ikon,0
heartstopper,shib,0
heartstopper,justiceforjohnnydepp,0
heartstopper,lunaterra,0
heartstopper,zonauang,0
heartstopper,xrp,0
heartstopper,halalanresults,1
heartstopper,htafc,1
heartstopper,homemade,1
heartstopper,ineedthis,0
heartstopper,hearst,0
heartstopper,bookazine,0
heartstopper,海外マガジン,0
heartstopper,magazine,0
heartstopper,洋雑誌,0
heartstopper,movie,0
heartstopper,furry,0
heartstopper,candysugarpop,0
heartstopper,luna,0
heartstopper,johnnydeppvsamberheard,0
heartstopper,bloggershutrt,0
heartstopper,writingcommunity,0
heartstopper,writerslift,0
heartstopper,love,0
heartstopper,onenightonlylondon,0
heartstopper,sun,0
heartstopper,billboardmusicawards,0
heartstopper,bts,1
heartstopper,bitcoin,0
heartstopper,aespa,0
heartstopper,abc730,0
heartstopper,bac2022,0
heartstopper,btsbestbuyroleplay,0
heartstopper,cannes2022,0
heartstopper,cnftproject,0
heartstopper,deppheardtrial,0
heartstopper,enhypen,0
heartstopper,eleksyon2022,0
heartstopper,femboy,0
heartstopper,gyanvapimosque,0
heartstopper,gaptheseries,0
heartstopper,ghosthunting,0
heartstopper,giveaway,0
