created_at,text,emotion
2022-05-20T04:17:50.000Z,BOYFRIENDS. IM IN TEARS. THATS IT. THATS THE TWEET,sadness
2022-05-20T04:17:51.000Z,LITTLE FREAK IS MY FAVORITE BYE IM OBSESSED,joy
2022-05-20T04:17:52.000Z,"i haven't been this excited to listen to an album in such a long time...omfg everything harry does is absolutely insane, i love him so much",fear
2022-05-20T04:17:51.000Z,why Matilda like you wanted to make me sob all night,sadness
2022-05-20T04:17:51.000Z,Late Night Talking 🥹,sadness
2022-05-20T04:17:51.000Z,Currently on Matilda and I already love the album so much 🥺🥺,joy
2022-05-20T04:17:51.000Z,taylor is sabotaging him,joy
2022-05-20T04:17:53.000Z,maybe i will listen to,joy
2022-05-20T04:17:52.000Z,Mood rnnnnn,sadness
2022-05-20T04:17:52.000Z,IM SO PROUD OF YOU ❤️❤️ THANK YOU FOR GIVE US THE BEST ALBUM IN THE UNIVERSE !!! I LOVE YOU WITH ALL MY HEART! I WON'T STOP LISTENING TO IT! I PROMISE❤️ !!,joy
2022-05-20T04:17:52.000Z,harry DID THAT,fear
2022-05-20T04:17:52.000Z,If I was a blue bird I would fly to youuuuu,anger
2022-05-20T04:17:53.000Z,Little freak tore my heart out 😫,sadness
2022-05-20T04:17:53.000Z,"Thank you for letting me into your house, you built my home when I had nothing and no one.",sadness
2022-05-20T04:17:53.000Z,🛐 SATELLITE 🛐,joy
2022-05-20T04:17:53.000Z,too good so far but also someone has to fall in love with me asap,joy
2022-05-20T04:17:53.000Z,"MRK, EL ONE TWO THREE ME TIENE LLORANDO",joy
2022-05-20T04:17:52.000Z,oh this is gooddd 💃🏻💃🏻💃🏻💃🏻,joy
2022-05-20T04:17:53.000Z,HOLYYYY,joy
2022-05-20T04:17:53.000Z,yeah is GREAT,joy
2022-05-20T04:17:53.000Z,IF I WAS A BLUEBIRD I WOULD FLY TO YOU! YOU’D BE THE SPOON DIP YOU IN HONEY SO I COULD BE STICKING TO YOU!,fear
2022-05-20T04:17:54.000Z,I don’t know if that is a flex on all of us but Good job I guess,joy
2022-05-20T04:17:55.000Z,let's go,sadness
2022-05-20T04:17:54.000Z,The grapejuice blues 😳😳😳😳😳,sadness
2022-05-20T04:17:54.000Z,IM CRYINF THIS IS SO GOOD OMYN,joy
2022-05-20T04:17:54.000Z,this is what feels like when you listening to Matilda,joy
2022-05-20T04:17:54.000Z,Music For a Sushi Restaurant is my new dance exercise song! I got out of bed and started dancing. Couldn’t help it. Adding weights soon. Omg. you’re a genius.,surpise
2022-05-20T04:17:55.000Z,HIS IMPACT,anger
2022-05-20T04:17:55.000Z,OKAY CINEMA IS A FAVVV. SUCH A BOP.,fear
2022-05-20T04:17:55.000Z,I WAS THINKING AB WHO YOU WERE THE DELICATE POINT OF YOU I WAS THINKING ABOUT YOU IM NOT WORRIED ABOUT WHERE YOU ARE OR WHO YOU GO HOME TO IM JUST THINKING ABOUT YOU,surpise
2022-05-20T04:17:55.000Z,pitchfork daddy is that you?,joy
2022-05-20T04:17:56.000Z,this new harry is giving me life i love this new era,fear
2022-05-20T04:17:56.000Z,MUSIC FOR A SUSHI RESTAURANT is so different than I expected it,joy
2022-05-20T04:17:56.000Z,It was actually the release of 🐎,surpise
2022-05-20T04:17:56.000Z,Look at that ridable thigh…IM SORRY JESUS,sadness
2022-05-20T04:17:56.000Z,Get your shit together,surpise
2022-05-20T04:17:56.000Z,DAYLIGHTTT,joy
2022-05-20T04:17:57.000Z,the youtube premieres are fun,joy
2022-05-20T04:17:47.000Z,YOUD BE STICKINGG TO WHAT???,joy
2022-05-20T04:17:58.000Z,this is literally the first thing that popped into my head when it started playing,surpise
2022-05-20T04:17:58.000Z,“a wet dream just dangling but your gift is wasted on me”,fear
2022-05-20T04:17:58.000Z,Honey bee,joy
2022-05-20T04:17:58.000Z,This makes up for the Ethel review but you ain't off the hook just yet 😑,sadness
2022-05-20T04:17:59.000Z,TE AMOGRAPE JUICE,joy
2022-05-20T04:17:59.000Z,Music for a sushi restaurant was an instant first favorite as expected and I also love satellite it’s so cute,joy
2022-05-20T04:17:58.000Z,Nice to see him branching out,joy
2022-05-20T04:17:58.000Z,atp ill take it,joy
2022-05-20T04:18:00.000Z,I love you harry,joy
2022-05-20T04:18:00.000Z,SATELLITE IS A SLAY WHAT THE FUCK I COULD LISTEN TO THIS FOREVER,joy
2022-05-20T04:18:00.000Z,HARRYS HOUSE YALL IT IS HAPPENING AAHHH,fear
2022-05-20T04:18:00.000Z,grapejuice wasn’t expecting that one,joy
2022-05-20T04:18:00.000Z,Swifties tryna sabotage him,joy
2022-05-20T04:18:01.000Z,OH MY,joy
2022-05-20T04:18:01.000Z,DAYLIGHT TE AMO,joy
2022-05-20T04:18:01.000Z,Music For A Sushi Restaurant has strong “scene transition music in Glee” energy,joy
2022-05-20T04:18:01.000Z,"First Thoughts Daylight: Ohhh okay, yessss. I LOVE EVERYTHING ABOUT THIS ONE. Lowkey wanna smoke some and have this on repeat. The lyrics, the sound... honestly amazing.",sadness
2022-05-20T04:18:02.000Z,definitely playing this next time I go to Oyshi.,fear
2022-05-20T04:18:02.000Z,Keep Driving is the To Be So Lonely of this era,sadness
2022-05-20T04:18:02.000Z,HARRYS VOICE ON LITTLE FREAK I’M SHAKING,fear
2022-05-20T04:18:03.000Z,i never thought i’d cry over a song called Little Freak…,surpise
2022-05-20T04:18:03.000Z,I’m selling my Harry styles one night tickets hit my dm if you interested!,fear
2022-05-20T04:18:03.000Z,i thought i was about to be a whore listening to little freak,surpise
2022-05-20T04:18:03.000Z,Okay the transaction from Little Freak to Matilda… 😍,joy
2022-05-20T04:18:04.000Z,HIS VOICE!!,fear
2022-05-20T04:18:04.000Z,WHO THE HELL IS DOING COKE IN HARRYS KITCHEN,fear
2022-05-20T04:18:04.000Z,Matilda is making me cry? 🥹,sadness
2022-05-20T04:18:05.000Z,Thank you Harry :)♡,fear
2022-05-20T04:18:05.000Z,Little freak sounds like such an old song,joy
2022-05-20T04:18:05.000Z,"baby, you were the love of my life 🤧",joy
2022-05-20T04:18:06.000Z,Harry’s House Ranking: 1 Sushi 2 Love of My Life 3 Matilda 4 As It Was 5 Late Night Talking 6 Daydreaming 7 Boyfriends 8 Grapejuice 9 Little Freak 10 Satellite 11 Daylight 12 Keep Driving 13 Cinema,fear
2022-05-20T04:18:06.000Z,listening to with my silly little headphones,fear
2022-05-20T04:18:06.000Z,That would be a sin,fear
2022-05-20T04:18:06.000Z,Wow I definitely expected little freak to be an upbeat freaky song but low key kinda sad omg,sadness
2022-05-20T04:18:06.000Z,Him is my house,joy
2022-05-20T04:18:06.000Z,THE PRODUCTION ON LITTLE FREAK,joy
2022-05-20T04:18:07.000Z,It was actually because of Porridge Radio,surpise
2022-05-20T04:18:07.000Z,AS IT WAS,joy
2022-05-20T04:18:09.000Z,AHHH LITTLE FREAK,joy
2022-05-20T04:18:09.000Z,"AS IT WAS, MIOOOOOO",joy
2022-05-20T04:18:09.000Z,"i claimed “little freak” thinking oh this will be a fun song, I WAS WRONG but also i cried hearing it",surpise
2022-05-20T04:18:09.000Z,i am so proud and happy and excited and speechless and..and and I JUST - THANK YOU HARRY WE LOVE YOU! YOU ARE AMAZING AND WE LOVE YOU AND IT IS INCREDIBLE THANK YOU FOR SHARING YOUR GIFT WITH US!!!!,joy
2022-05-20T04:18:09.000Z,OMG HI ME TOO LMFAO,surpise
2022-05-20T04:18:09.000Z,congratulations my love,joy
2022-05-20T04:18:09.000Z,THERE’S JUST NO GETTING THROUGH THE GRAPE JUICE BLUES,sadness
2022-05-20T04:18:09.000Z,We are in sync listening lmao,joy
2022-05-20T04:18:09.000Z,little freak is so beautiful i’m 🥺,joy
2022-05-20T04:18:09.000Z,Little freak 💖,joy
2022-05-20T04:18:11.000Z,🤣😭😂 will Nicki did 275K and they said that’s not good . They’re really sick,surpise
2022-05-20T04:18:10.000Z,I’m now listening to Matilda and all I can think of is the movie,surpise
2022-05-20T04:18:10.000Z,"6. Little Freak Banger after banger. This album honestly is looking to be a no-skip. Just flows so well. By the time you hit this song it's like, how much better can it get? And then this song hits. Just phenomenal. Vocals, production, everything. 10/10",anger
2022-05-20T04:18:11.000Z,he really did it again,surpise
2022-05-20T04:18:11.000Z,you never saw my birthmark 💔🏃🏻‍♀️🥺😢✈️,joy
2022-05-20T04:18:11.000Z,stream this and all your problems will be solved,fear
2022-05-20T04:18:11.000Z,AM ended spotiflop,fear
2022-05-20T04:18:11.000Z,literally who gave harry permission to write matilda like literally i just alerted the authorities,fear
2022-05-20T04:18:11.000Z,OKAY I NEED TO TAKE A 30 SECOND PAUSE BEFORE GOING INTO MATILDA,fear
2022-05-20T04:18:11.000Z,Live of my life perfeita demais,fear
2022-05-20T04:18:12.000Z,GRAPEJUICE IS THE B!TCH FINAL NA,fear
2022-05-20T04:18:12.000Z,Let’s go girls.,surpise
2022-05-20T04:18:11.000Z,feeling blessed they pulled the all nighter to finish daylight…. you can just tell… 🫶🫶🫶,joy
2022-05-20T04:18:12.000Z,grapejuicee bluesss,sadness
2022-05-20T04:18:12.000Z,Let’s do a listening party tomorrow! It just came out for the West Coast and I am currently on As It Was,surpise
2022-05-20T04:18:12.000Z,THE VOCALS ON LOVE OF MY LIFEEEEE AHHHHHH,joy
2022-05-20T04:18:12.000Z,LATE NIGHT TALKING IS EVERYTHING I WANTED,sadness
2022-05-20T04:18:13.000Z,"daydreaming, daylight, music for a sushi restaurant",joy
2022-05-20T04:18:12.000Z,Daydreaming A maior,joy
2022-05-20T04:18:11.000Z,Valorant peeps need to know,joy
2022-05-20T04:18:12.000Z,Daylight -&gt; Little Freak -&gt; Matilda is taking my OUT. I’m not strong enough for this sibesjididkd,joy
2022-05-20T04:18:13.000Z,i’ve only heard 3 songs and i already want to marry this album,joy
2022-05-20T04:18:13.000Z,NO BRO GRAPEJUICE IS SO VIBEY I LOVE IT SO MUCH,joy
2022-05-20T04:18:13.000Z,SO TRUEEE,joy
2022-05-20T04:18:13.000Z,stop it i think i'm in love with grape juice 🍇🍇🍇,joy
2022-05-20T04:18:13.000Z,YOU NEVER SAW MY BIRTHMARK,joy
2022-05-20T04:18:13.000Z,little freak what have u done to me WHAT HAVE U DONE,joy
2022-05-20T04:18:13.000Z,"I love you so much, thanks for this album, I feel like this album is my home. This is masterpiece!!! You deserve the world, thank you for showing us a bit of your home, I'm so grateful for listening this album. You're so incredible!! ILY ❤❤",joy
2022-05-20T04:18:13.000Z,Matilda is my new comfort song,sadness
2022-05-20T04:18:14.000Z,"Harry whispering in my ear “one, two, three” goddddd",fear
2022-05-20T04:18:14.000Z,Cinema - this one surprised me! What a fun vibe this song is! Also Harry sounds different than I’ve ever heard him and I’m so here for it??? Really love this and definitely see myself singing to it in the car 9/10,surpise
2022-05-20T04:18:14.000Z,JUST 😭 THINKING 😭 ABOUT 😭 YOU😭,surpise
2022-05-20T04:18:14.000Z,it feels nice to listen to legally hehehe,joy
2022-05-20T04:18:14.000Z,Daylight is so far my fav 🫶🏼,fear
2022-05-20T04:18:15.000Z,As it was 🥺,joy
2022-05-20T04:18:15.000Z,little freak is another one of my favorites from this album,joy
2022-05-20T04:18:15.000Z,sobbing from little freak 😭 i love it,joy
2022-05-20T04:18:15.000Z,deceased,joy
2022-05-20T04:18:16.000Z,OH WE GOT IT LETS GO,sadness
2022-05-20T04:18:16.000Z,"""The grape juice blues"" 😭",sadness
2022-05-20T04:18:16.000Z,this is his best work.,surpise
2022-05-20T04:18:16.000Z,"no cause i had to pause for a moment and before hitting play again i really said “my apologies about that harry, you may proceed” I-",fear
2022-05-20T04:18:16.000Z,nineteen eighty two just me and you ✨✨,joy
2022-05-20T04:18:15.000Z,Me listening to,joy
2022-05-20T04:18:16.000Z,Breaking the internet as he should,surpise
2022-05-20T04:18:16.000Z,Music for a sushi restaurant 🤩💚🧚‍♀️💃🕺💛,joy
2022-05-20T04:18:16.000Z,I thought Little Freak was going to be so sexual but it’s making me cry. I feel this song so much.,surpise
2022-05-20T04:18:16.000Z,don’t call/text,joy
2022-05-20T04:18:17.000Z,Mines still all greyed out lol i’m hearing it though,sadness
2022-05-20T04:18:17.000Z,matilda has me like:,joy
2022-05-20T04:18:17.000Z,There's just not getting through without you,sadness
2022-05-20T04:18:17.000Z,MAN BROKE SPOTIFY,surpise
2022-05-20T04:18:17.000Z,Little Freak 🥺/10,joy
2022-05-20T04:18:18.000Z,it already feels like home &lt;3,sadness
2022-05-20T04:18:18.000Z,painting my nails and listening to new album and i feel soooo happy 🫶🏼,joy
2022-05-20T04:18:17.000Z,Little freak really sounds familiar,surpise
2022-05-20T04:18:18.000Z,Im levitating after hearing little freak,joy
2022-05-20T04:18:19.000Z,Mi top 5 de Harry's House: 1. Cinema 2. Late Night Talking 3. Music For a Sushi Restaurant 4. As It Was 5. Love Of My Life Stream Harry's House. Goodnight 😌,fear
2022-05-20T04:18:19.000Z,not me listening to in-between the commercials 😂,joy
2022-05-20T04:18:20.000Z,I’m just trying to describe all the stuff that I’m feeling rn 😵‍💫,anger
2022-05-20T04:18:20.000Z,I WANT TO CHEW THIS ALBUM UP AND CONSUME IT. I WANT IT TO PLAY SO LOUDLY IN MY EARS IT VIBRATES EVERY CELL IN MY BODY,fear
2022-05-20T04:18:21.000Z,Harry giving me a whole ass good night with his new album 💙❤,fear
2022-05-20T04:18:21.000Z,This song is sooo groovy man🔥🔥,joy
2022-05-20T04:18:20.000Z,CANT RELATE,joy
2022-05-20T04:18:20.000Z,Car rides in the rain listening to Harry’s new album with the loml💗😌,fear
2022-05-20T04:18:20.000Z,he doing it big…. let’s do this harries,sadness
2022-05-20T04:18:21.000Z,Little freak hurts oh no,sadness
2022-05-20T04:18:21.000Z,HARRY WHO'S DOING COCAINE,fear
2022-05-20T04:18:21.000Z,KING,joy
2022-05-20T04:18:21.000Z,"Dear Harry Styles, I can’t get you off my mind (Late Night Talking, 2022)",surpise
2022-05-20T04:18:21.000Z,daylight,joy
2022-05-20T04:18:21.000Z,MATILDA IS WHERE ITS AT LIKE FUCK !! I already know this is the song i WILL SOBBBBB @,joy
2022-05-20T04:18:22.000Z,i’m crying my eyes out,joy
2022-05-20T04:18:22.000Z,happy h3 day to those who celebrate! ✨,joy
2022-05-20T04:18:22.000Z,Babe... You are the LOVE OF MY LIFE... Ohh ohh .. Maybe I don't know it's lost i find did 🏡💚,sadness
2022-05-20T04:18:22.000Z,Top tweets about trend,surpise
2022-05-20T04:18:22.000Z,I was just thinking about who you are Your delicate point of view,surpise
2022-05-20T04:18:22.000Z,. 'Harry's House' has reached on US iTunes.,joy
2022-05-20T04:18:23.000Z,“MARKIPLIER MONDAY ITS ALL GOOD HEY YOU”,joy
2022-05-20T04:18:23.000Z,"daylight, I’m speechless",joy
2022-05-20T04:18:23.000Z,oh no,joy
2022-05-20T04:18:24.000Z,I’m not worried about where you are,sadness
2022-05-20T04:18:24.000Z,WHAT IS HAPPENING IM SOBBING ALREADY,sadness
2022-05-20T04:18:24.000Z,READING YOUR HOROSCOPE YOU WERE JUST DOING COKE ?! l dhsksjsnelwmwbrbekelejrbrkekekkenrkrr,joy
2022-05-20T04:18:24.000Z,The grape juice blues bITCH,sadness
2022-05-20T04:18:24.000Z,3 songs into HS3 and I know the world will never be the same after     is a God ✨🥹,surpise
2022-05-20T04:18:24.000Z,little freak im-,joy
2022-05-20T04:18:24.000Z,Little Freak is SO good I love it,joy
2022-05-20T04:18:24.000Z,I'm only listening to for the rest of my life. I'll even give up which I literally have tattooed on my body.,fear
2022-05-20T04:18:24.000Z,I WAS THINKING ABOUT YOUUUUUU IM NOT WORRIED ABOUT WHERE YOU ARE,surpise
2022-05-20T04:18:24.000Z,"Oh my God, I can‘t even describe how happy I am! Love of my life is just aaaahhh! Thank you for this wonderful album❤️",joy
2022-05-20T04:18:24.000Z,This album sounds like Kings of Leon come around sunset album mixed with a wallows song and I mean that in the best possible way.,surpise
2022-05-20T04:18:24.000Z,Ended mustin,fear
2022-05-20T04:18:25.000Z,HE NEVER MISSES. HARRY STYLES NEVER MISSES BRO,sadness
2022-05-20T04:18:26.000Z,daylight is giving me tame impala vibes,surpise
2022-05-20T04:18:25.000Z,is already fucking me up and i’m only on the 3rd song,joy
2022-05-20T04:18:25.000Z,the “scooby-dooba-dooba-do-boo-boo” HARRY,fear
2022-05-20T04:18:26.000Z,Matilda THE VOCALS HURT PLS,sadness
2022-05-20T04:18:25.000Z,hell yes,sadness
2022-05-20T04:18:26.000Z,Te amo grape juice,joy
2022-05-20T04:18:26.000Z,lemme make a thread for this,sadness
2022-05-20T04:18:26.000Z,MY NEW SAFE PLACE🏠✨🤍,joy
2022-05-20T04:18:26.000Z,Harryto 😻! is out now everywhere!,joy
2022-05-20T04:18:26.000Z,this is me on almost every song rn,joy
2022-05-20T04:18:27.000Z,THE VIBE SO FAR IN LOVE,joy
2022-05-20T04:18:27.000Z,I’m so proud of you Harry 🥹,joy
2022-05-20T04:18:27.000Z,Grapejuice is so good 😭,joy
2022-05-20T04:18:27.000Z,Daylight reminds me of walking through a sunflower field and daydreaming of love,joy
2022-05-20T04:18:27.000Z,Harry Styles shares photos creating  .,fear
2022-05-20T04:18:27.000Z,THE ALBUM IS GOOD OMFG,joy
2022-05-20T04:18:29.000Z,he just gets better and better,surpise
2022-05-20T04:18:29.000Z,"Little freak vibe is not what I expected, but I love it",joy
2022-05-20T04:18:30.000Z,matilda broke me,surpise
2022-05-20T04:18:30.000Z,IM LITERALLY LISTENING TO THIS PART EN,joy
2022-05-20T04:18:30.000Z,SO TRUE,joy
2022-05-20T04:18:30.000Z,ok Matilda hurts a lil,sadness
2022-05-20T04:18:30.000Z,LATE NIGHT TALKING PLS EXCUSE YOU NO ONE TALK TO ME TONIGHT AND FOR THE NEXT MONTH NO ONE,sadness
2022-05-20T04:18:30.000Z,IGNORE MY WIN RATE IM DOWN BAD ATM,fear
2022-05-20T04:18:30.000Z,A bitch is fucking crying listening to that bitch is me,joy
2022-05-20T04:18:31.000Z,exactly,joy
2022-05-20T04:18:31.000Z,IM CRYING I CANT HANDLE THIS,joy
2022-05-20T04:18:31.000Z,little freak and grapejuice are my favs atm,fear
2022-05-20T04:18:31.000Z,I CANTWAIT FOR MY VINYL AND CD AHHHHHH,joy
2022-05-20T04:18:31.000Z,you be the spoon - dip you in honey so i could be stickin to ya,joy
2022-05-20T04:18:31.000Z,as it was here we gooo,joy
2022-05-20T04:18:31.000Z,Lowkey thought I wasn’t gonna like this new album but it’s definitely my favorite already and I’m only on the second song,joy
2022-05-20T04:18:31.000Z,me i had to go to a apple music,joy
2022-05-20T04:18:32.000Z,Faster than justin 💀,joy
2022-05-20T04:18:32.000Z,late night talking as it was matilda satellite little freak o top 5 de bjs boa noite,surpise
2022-05-20T04:18:32.000Z,"Little freak, love of my life, late night talking",joy
2022-05-20T04:18:32.000Z,we really thought little freak was gonna be a rock banger omg I’m crying,surpise
2022-05-20T04:18:32.000Z,i haven’t listened to the whole thing yet but so far daylight little freak matilda late night talking (not in any order),fear
2022-05-20T04:18:32.000Z,Are you going to get the Amex exclusive sweater? 😭😭,fear
2022-05-20T04:18:32.000Z,I love I love my heart and soul are so full of joy 😊😊,joy
2022-05-20T04:18:33.000Z,ok harry didn’t have to go off like this,fear
2022-05-20T04:18:33.000Z,little freak omg … by far my fave,surpise
2022-05-20T04:18:33.000Z,HOLSY SHIT LITTLE FREAK IS SO GOOD 😭🫶🫶,joy
2022-05-20T04:18:33.000Z,OKAY BYE BC MATILDA HAS ME SOBBING IN A CORNER,sadness
